418	10 
419	69 
420	1 3 
421	29 
422	42 
423	24 60 
424	38 62 
425	6 78 
426	19 
427	1 44 
428	78 
429	17 62 
430	82 
431	17 71 
432	78 
433	68 
434	11 
435	67 
436	9 
437	50 
438	83 
439	65 74 
440	10 
441	50 62 
442	1 
443	38 
444	19 
445	38 84 
446	51 
447	55 
448	1 
449	2 
450	3 62 
451	51 
452	34 
453	59 
454	11 
455	10 
456	71 
457	48 
458	41 
459	32 
460	53 
461	75 83 
462	49 
463	26 
464	30 
465	8 25 
466	8 84 
467	20 
468	78 
469	7 63 
470	38 78 
471	21 
472	19 60 
473	15 
474	51 
475	19 38 
476	55 
477	38 41 
478	16 
479	1 
480	58 
481	19 
482	51 
483	33 
484	40 
485	28 
486	76 
487	11 
488	32 
489	5 
490	73 
491	14 
492	61 
493	40 
494	5 38 
495	11 
496	11 68 
497	7 16 
498	7 
499	78 
500	24 
501	14 
502	74 
503	12 40 
504	56 
505	71 
506	64 
507	75 
508	46 
509	21 61 
510	41 
511	19 84 
512	78 
513	21 
514	62 
515	1 
516	32 84 
517	8 
518	60 
519	51 
520	5 
521	2 
522	82 
523	56 82 
524	40 
525	1 18 
526	18 69 
527	44 
528	11 
529	24 
530	33 
531	10 
532	52 
533	10 
534	1 
535	19 
536	33 
537	75 
538	54 
539	61 
540	11 19 
541	32 
542	19 
543	23 
544	19 38 
545	47 
546	50 
547	1 
548	1 7 
549	12 
550	61 
551	41 
552	78 
553	19 24 
554	75 
555	78 
556	51 
557	19 54 
558	31 
559	30 
560	22 
561	24 
562	60 
563	11 
564	75 
565	16 84 
566	48 
567	1 
568	60 75 
569	46 
570	29 
571	40 
572	62 
573	21 60 
574	40 74 
575	31 34 
576	57 
577	52 
578	2 
579	17 
580	3 
581	62 67 
582	10 
583	1 78 
584	2 
585	3 
586	46 
587	17 
588	11 67 
589	2 54 
590	6 
591	1 
592	84 
593	13 52 
594	69 
595	62 67 
596	26 
597	75 
598	16 37 
599	40 
600	61 
601	40 
602	67 83 
603	5 
604	29 
605	40 
606	25 
607	53 
608	65 
609	2 
610	17 
611	3 60 
612	47 78 
613	82 
614	21 50 
615	42 
616	84 
617	48 
618	74 
619	2 
620	42 
621	75 
622	27 75 
623	30 
624	59 
625	1 32 
626	20 47 
627	18 
628	20 
629	78 
630	18 
631	61 
632	18 
633	46 
634	84 
635	4 
636	71 
637	50 
638	17 
639	27 
640	61 
641	11 23 
642	74 82 
643	8 47 
644	1 17 
645	42 
646	1 
647	2 
648	19 
649	60 
650	17 56 
651	56 
652	78 
653	11 54 
654	11 67 
655	74 
656	19 56 
657	17 21 
658	29 
659	70 
660	7 
661	83 
662	17 
663	5 
664	74 
665	1 37 
666	2 
667	14 
668	74 
669	8 51 
670	74 
671	39 
672	62 
673	40 
674	21 
675	29 
676	21 
677	32 74 
678	61 
679	65 
680	25 
681	30 
682	21 
683	41 82 
684	82 
685	84 
686	67 
687	38 
688	28 
689	7 
690	32 
691	32 
692	46 
693	2 
694	21 
695	3 
696	45 
697	9 
698	46 60 
699	67 
700	83 
701	79 
702	7 
703	37 
704	47 
705	30 40 
706	38 69 
707	38 82 
708	34 48 
709	2 
710	54 
711	67 
712	62 
713	27 
714	35 
715	55 
716	51 
717	74 
718	56 
719	61 82 
720	40 
721	29 
722	48 
723	7 
724	71 
725	75 
726	23 
727	30 
728	50 
729	40 
730	19 45 
731	84 
732	84 
733	24 
734	2 51 
735	80 
736	40 84 
737	1 11 
738	40 
739	8 
740	52 
741	40 
742	7 
743	75 
744	37 
745	50 
746	17 
747	41 61 
748	44 60 
749	63 80 
750	71 
751	32 
752	11 71 
753	25 60 
754	84 
755	51 60 
756	75 
757	84 
758	61 
759	78 
760	8 
761	37 
762	44 50 
763	60 
764	31 
765	50 
766	58 
767	19 
768	40 
769	26 
770	1 43 
771	65 
772	10 65 
773	67 
774	27 
775	38 
776	29 62 
777	78 
778	53 
779	52 
780	29 
781	82 84 
782	19 
783	61 69 
784	34 
785	78 
786	19 
787	72 
788	67 
789	78 
790	38 61 
791	7 9 
792	84 
793	44 
794	29 
795	2 
796	58 
797	30 
798	7 75 
799	67 
800	64 
801	8 23 
802	11 
803	42 
804	22 
805	60 61 
806	17 61 
807	9 
808	61 74 
809	71 
810	67 
811	33 
812	7 
813	83 
814	40 44 
815	61 
816	47 
817	7 24 
818	69 
819	26 
820	53 
821	17 
822	20 78 
823	77 
824	7 25 
825	54 
826	44 
827	3 
828	21 42 
829	74 
830	40 
831	19 61 
832	8 16 
833	1 
834	7 82 
835	7 41 
836	34 
837	20 
838	83 
839	53 
840	17 
841	25 
842	1 
843	46 62 
844	3 11 
845	50 
846	29 67 
847	30 
848	11 
849	83 84 
850	36 
851	52 
852	11 29 
853	5 
854	18 
855	40 84 
856	50 
857	48 
858	70 
859	17 74 
860	40 75 
861	30 
862	41 
863	1 25 
864	3 20 
865	78 
866	11 44 
867	6 
868	56 
869	80 
870	37 74 
871	75 
872	32 78 
873	27 32 
874	1 83 
875	11 47 
876	25 
877	36 
878	79 
879	19 
880	61 
881	29 
882	41 
883	32 
884	38 82 
885	37 
886	40 84 
887	11 
888	51 52 
889	19 
890	60 
891	61 80 
892	84 
893	75 
894	83 
895	11 30 
896	75 
897	74 
898	17 
899	10 
900	8 78 
901	32 
902	17 21 
903	44 
904	75 
905	37 
906	40 
907	11 
908	7 78 
909	3 
910	11 
911	1 
912	84 
913	38 
914	18 
915	24 
916	66 
917	32 
918	19 
919	83 
920	29 
921	84 
922	61 78 
923	67 
924	37 
925	19 
926	84 
927	40 
928	74 
929	32 44 
930	61 
931	1 10 
932	11 78 
933	41 
934	9 74 
935	51 
936	45 
937	24 49 
938	18 
939	75 
940	50 83 
941	74 
942	2 
943	61 
944	32 79 
945	58 
946	15 
947	7 67 
948	41 78 
949	1 41 
950	82 84 
951	5 
952	32 51 
953	35 
954	51 
955	47 
956	51 
957	51 84 
958	1 
959	17 
960	5 29 
961	5 
962	61 
963	62 
964	61 
965	40 
966	33 
967	21 
968	5 75 
969	75 
970	60 
971	21 
972	67 78 
973	78 
974	25 
975	84 
976	71 
977	8 45 
978	11 
979	51 
980	3 30 
981	29 
982	67 
983	47 
984	40 67 
985	64 
986	29 51 
987	2 41 
988	74 
989	4 
990	34 
991	1 30 
992	50 
993	52 78 
994	52 
995	67 
996	83 
997	51 
998	67 
999	34 
1000	7 
1001	19 
1002	16 
1003	17 26 
1004	16 
1005	48 
1006	9 
1007	30 
1008	47 83 
1009	84 
1010	1 
1011	51 
1012	29 
1013	13 
1014	67 
1015	19 
1016	62 
1017	5 
1018	81 
1019	83 
1020	17 
1021	83 
1022	50 67 
1023	57 78 
1024	2 
1025	50 
1026	67 
1027	29 
1028	61 
1029	1 80 
1030	3 78 
1031	19 
1032	51 
1033	10 51 
1034	20 
1035	40 74 
1036	61 
1037	11 
1038	71 
1039	62 
1040	46 
1041	69 75 
1042	29 
1043	1 
1044	27 47 
1045	5 
1046	3 7 
1047	11 84 
1048	31 60 
1049	46 
1050	32 
1051	30 
1052	75 
1053	23 
1054	84 
1055	19 84 
1056	83 
1057	16 
1058	46 
1059	40 65 
1060	61 
1061	62 
1062	20 56 
1063	50 
1064	34 
1065	2 61 
1066	1 
1067	71 
1068	8 
1069	17 
1070	82 
1071	29 75 
1072	57 
1073	55 
1074	34 
1075	38 
1076	41 
1077	78 
1078	24 50 
1079	20 
1080	84 
1081	47 
1082	61 84 
1083	46 
1084	40 
1085	11 19 
1086	17 
1087	5 75 
1088	40 58 
1089	43 84 
1090	84 
1091	7 
1092	44 
1093	19 
1094	44 68 
1095	8 
1096	78 
1097	65 
1098	20 
1099	24 82 
1100	19 72 
1101	31 71 
1102	11 
1103	1 
1104	1 62 
1105	61 
1106	11 
1107	30 
1108	30 62 
1109	39 
1110	13 
1111	2 
1112	7 
1113	2 
1114	20 
1115	68 
1116	61 
1117	75 
1118	5 11 
1119	62 
1120	30 50 
1121	16 44 
1122	1 
1123	5 
1124	75 
1125	74 
1126	61 
1127	84 
1128	21 69 
1129	1 
1130	2 
1131	26 
1132	8 
1133	25 
1134	45 
1135	29 
1136	83 84 
1137	16 
1138	52 
1139	2 
1140	4 11 
1141	24 41 
1142	84 
1143	29 81 
1144	30 
1145	74 
1146	7 16 
1147	82 
1148	54 
1149	19 
1150	50 
1151	3 7 
1152	41 69 
1153	20 84 
1154	34 
1155	36 78 
1156	7 78 
1157	61 
1158	82 
1159	51 61 
1160	25 
1161	74 
1162	61 
1163	2 
1164	52 
1165	50 
1166	29 74 
1167	82 
1168	78 
1169	15 
1170	71 
1171	10 
1172	61 75 
1173	30 
1174	24 
1175	61 
1176	72 
1177	2 
1178	7 
1179	15 38 
1180	1 60 
1181	11 
1182	32 
1183	47 
1184	62 82 
1185	38 
1186	20 
1187	78 
1188	8 19 
1189	8 
1190	60 
1191	50 
1192	40 61 
1193	1 62 
1194	44 
1195	30 75 
1196	83 
1197	74 
1198	84 
1199	31 33 
1200	54 75 
1201	84 
1202	75 
1203	50 
1204	34 74 
1205	67 
1206	44 75 
1207	7 
1208	48 
1209	20 
1210	84 
1211	19 
1212	13 64 
1213	5 37 
1214	46 
1215	32 
1216	75 
1217	61 
1218	64 
1219	54 
1220	44 
1221	10 24 
1222	8 67 
1223	75 
1224	42 
1225	41 
1226	50 
1227	74 
1228	62 
1229	71 
1230	31 
1231	51 
1232	53 
1233	84 
1234	11 
1235	20 
1236	11 61 
1237	40 
1238	10 74 
1239	75 
1240	6 74 
1241	43 
1242	73 
1243	1 
1244	74 
1245	62 
1246	51 
1247	5 
1248	75 
1249	7 9 
1250	32 
1251	61 
1252	51 
1253	61 
1254	7 
1255	32 40 
1256	15 
1257	32 
1258	74 
1259	28 
1260	1 
1261	10 
1262	19 
1263	1 75 
1264	20 
1265	32 
1266	61 83 
1267	7 
1268	43 
1269	71 
1270	41 
1271	17 
1272	60 
1273	13 
1274	2 
1275	32 
1276	19 
1277	38 
1278	74 
1279	11 78 
1280	40 84 
1281	75 
1282	38 84 
1283	19 
1284	69 
1285	25 
1286	5 
1287	19 
1288	51 
1289	32 
1290	78 
1291	54 
1292	40 
1293	3 
1294	28 
1295	11 
1296	61 75 
1297	19 
1298	66 
1299	11 
1300	41 70 
1301	71 
1302	20 
1303	30 
1304	78 81 
1305	11 84 
1306	75 
1307	61 
1308	74 
1309	8 
1310	72 
1311	19 51 
1312	82 
1313	54 
1314	32 
1315	84 
1316	61 
1317	40 
1318	41 
1319	5 
1320	60 83 
1321	32 
1322	28 
1323	19 
1324	82 
1325	50 
1326	31 
1327	53 
1328	19 
1329	10 
1330	32 
1331	32 
1332	19 51 
1333	61 
1334	40 
1335	17 
1336	27 
1337	20 
1338	30 
1339	82 
1340	19 
1341	51 
1342	71 78 
1343	18 
1344	41 
1345	75 84 
1346	51 
1347	22 
1348	1 29 
1349	54 
1350	16 
1351	37 
1352	30 
1353	43 
1354	17 61 
1355	74 75 
1356	45 
1357	61 
1358	75 
1359	51 
1360	13 
1361	11 
1362	38 
1363	79 
1364	60 
1365	44 
1366	67 
1367	2 
1368	27 
1369	11 
1370	27 
1371	18 29 
1372	27 
1373	19 
1374	3 
1375	37 
1376	24 41 
1377	40 50 
1378	19 
1379	61 74 
1380	1 51 
1381	83 
1382	58 
1383	1 29 
1384	18 
1385	84 
1386	59 
1387	11 
1388	11 65 
1389	60 
1390	84 
1391	61 
1392	18 34 
1393	64 
1394	83 
1395	61 
1396	75 
1397	19 54 
1398	56 
1399	51 
1400	1 
1401	2 78 
1402	40 
1403	83 
1404	21 
1405	11 
1406	50 51 
1407	78 
1408	44 
1409	1 
1410	38 75 
1411	30 82 
1412	78 
1413	32 
1414	15 
1415	32 34 
1416	19 
1417	78 
1418	61 
1419	5 
1420	19 
1421	54 
1422	18 61 
1423	33 
1424	11 75 
1425	35 
1426	12 41 
1427	30 
1428	29 32 
1429	20 
1430	8 
1431	51 
1432	8 11 
1433	20 
1434	39 
1435	60 
1436	16 
1437	19 54 
1438	19 
1439	5 19 
1440	43 
1441	32 
1442	61 
1443	62 
1444	78 
1445	78 
1446	24 
1447	56 75 
1448	70 
1449	84 
1450	78 
1451	11 30 
1452	33 
1453	51 
1454	74 
1455	40 
1456	29 
1457	68 82 
1458	56 82 
1459	44 82 
1460	11 
1461	78 
1462	24 
1463	46 
1464	45 
1465	75 84 
1466	18 
1467	68 84 
1468	11 
1469	10 11 
1470	79 82 
1471	20 
1472	82 
1473	60 
1474	19 
1475	35 
1476	7 
1477	32 
1478	19 
1479	38 
1480	29 74 
1481	59 
1482	38 40 
1483	56 81 
1484	47 
1485	67 
1486	74 
1487	16 
1488	60 
1489	44 
1490	75 
1491	44 
1492	66 
1493	1 
1494	19 
1495	19 
1496	29 
1497	1 
1498	32 
1499	74 
1500	72 
1501	46 
1502	19 53 
1503	62 
1504	41 75 
1505	19 41 
1506	40 75 
1507	51 
1508	41 69 
1509	34 
1510	17 84 
1511	51 
1512	82 
1513	77 
1514	15 
1515	51 
1516	1 
1517	18 
1518	17 
1519	3 
1520	61 
1521	19 
1522	7 
1523	47 
1524	67 
1525	56 
1526	43 
1527	74 
1528	20 
1529	38 75 
1530	84 
1531	1 
1532	83 
1533	67 
1534	9 30 
1535	79 
1536	11 
1537	16 
1538	29 
1539	4 82 
1540	29 
1541	1 62 
1542	25 39 
1543	61 62 
1544	56 
1545	30 
1546	74 84 
1547	15 
1548	61 
1549	17 84 
1550	51 
1551	7 51 
1552	67 
1553	62 
1554	40 51 
1555	19 32 
1556	40 67 
1557	15 
1558	5 61 
1559	60 
1560	38 
1561	2 
1562	3 
1563	5 
1564	65 
1565	43 
1566	17 
1567	68 
1568	61 
1569	40 
1570	67 
1571	38 
1572	12 
1573	5 
1574	25 39 
1575	60 
1576	8 74 
1577	44 51 
1578	75 
1579	5 76 
1580	18 
1581	29 
1582	7 
1583	30 
1584	9 24 
1585	27 
1586	61 
1587	57 
1588	1 
1589	62 
1590	41 
1591	74 
1592	74 
1593	49 57 
1594	32 60 
1595	78 
1596	19 42 
1597	50 
1598	3 
1599	75 
1600	32 
1601	17 
1602	32 
1603	13 
1604	11 31 
1605	67 
1606	77 78 
1607	61 74 
1608	5 47 
1609	45 67 
1610	54 
1611	62 
1612	5 
1613	9 
1614	51 
1615	29 
1616	18 
1617	19 
1618	60 
1619	44 
1620	69 
1621	3 
1622	60 
1623	11 
1624	11 
1625	84 
1626	54 
1627	40 
1628	40 82 
1629	71 
1630	80 
1631	17 37 
1632	62 
1633	2 78 
1634	41 
1635	32 
1636	74 
1637	17 
1638	50 74 
1639	78 
1640	30 
1641	33 
1642	20 
1643	32 
1644	18 
1645	21 79 
1646	20 
1647	11 47 
1648	11 
1649	40 
1650	60 
1651	20 75 
1652	66 
1653	29 
1654	79 
1655	17 
1656	19 82 
1657	38 
1658	72 
1659	19 
1660	74 
1661	57 74 
1662	11 
1663	1 14 
1664	18 
1665	51 
1666	78 
1667	8 29 
1668	7 
1669	18 
1670	41 
1671	32 
1672	84 
1673	41 
1674	84 
1675	60 
1676	79 
1677	41 
1678	10 
1679	20 
1680	78 
1681	60 
1682	31 
1683	32 
1684	8 84 
1685	40 41 
1686	71 
1687	66 
1688	75 
1689	44 
1690	19 
1691	40 
1692	3 28 
1693	78 
1694	16 84 
1695	40 
1696	12 
1697	21 
1698	67 
1699	54 
1700	40 
1701	15 21 
1702	10 84 
1703	40 
1704	27 
1705	71 75 
1706	60 
1707	11 25 
1708	33 49 
1709	30 
1710	62 
1711	61 
1712	25 29 
1713	74 
1714	51 
1715	62 
1716	67 
1717	1 
1718	50 
1719	44 
1720	75 
1721	78 
1722	25 
1723	68 
1724	74 
1725	16 
1726	83 
1727	5 
1728	32 
1729	75 
1730	46 
1731	84 
1732	1 
1733	3 82 
1734	32 62 
1735	51 68 
1736	61 
1737	46 
1738	1 
1739	21 24 
1740	82 
1741	39 
1742	7 
1743	5 
1744	32 
1745	29 
1746	51 
1747	7 
1748	2 
1749	75 
1750	19 
1751	31 
1752	32 
1753	11 35 
1754	62 67 
1755	83 
1756	47 82 
1757	39 41 
1758	5 
1759	30 
1760	27 
1761	61 67 
1762	41 
1763	2 
1764	1 10 
1765	7 11 
1766	44 
1767	16 40 
1768	32 
1769	2 
1770	81 
1771	7 19 
1772	84 
1773	30 
1774	82 
1775	62 
1776	74 
1777	32 61 
1778	8 60 
1779	78 
1780	51 
1781	49 
1782	61 64 
1783	60 
1784	19 34 
1785	51 
1786	71 
1787	23 
1788	45 
1789	24 70 
1790	32 
1791	74 
1792	29 
1793	70 
1794	35 
1795	3 
1796	38 
1797	30 
1798	71 
1799	12 
1800	1 
1801	74 
1802	74 
1803	40 
1804	1 15 
1805	1 
1806	5 
1807	41 
1808	16 
1809	18 
1810	16 
1811	11 
1812	48 
1813	41 
1814	2 17 
1815	44 75 
1816	67 
1817	42 
1818	51 
1819	82 
1820	84 
1821	54 
1822	67 
1823	84 
1824	21 
1825	46 74 
1826	34 46 
1827	54 
1828	39 
1829	51 84 
1830	5 
1831	8 57 
1832	30 
1833	8 41 
1834	40 
1835	41 
1836	75 
1837	43 
1838	21 30 
1839	32 57 
1840	37 
1841	20 
1842	84 
1843	44 
1844	78 
1845	44 
1846	40 
1847	9 
1848	11 
1849	5 
1850	24 61 
1851	51 
1852	83 
1853	77 
1854	82 
1855	40 
1856	62 
1857	24 78 
1858	2 
1859	84 
1860	9 
1861	40 
1862	16 
1863	7 
1864	2 60 
1865	15 
1866	43 
1867	75 
1868	47 
1869	17 75 
1870	60 
1871	67 
1872	37 84 
1873	43 
1874	8 
1875	38 
1876	3 
1877	75 
1878	42 
1879	1 84 
1880	68 
1881	82 
1882	29 
1883	24 
1884	19 81 
1885	61 82 
1886	30 61 
1887	11 29 
1888	39 80 
1889	20 
1890	82 
1891	5 74 
1892	32 
1893	68 
1894	7 
1895	69 
1896	51 
1897	11 
1898	41 75 
1899	52 
1900	61 72 
1901	3 32 
1902	8 
1903	75 
1904	70 
1905	60 
1906	18 
1907	73 
1908	75 
1909	19 
1910	77 
1911	74 
1912	83 
1913	27 74 
1914	32 
1915	74 
1916	18 
1917	7 
1918	7 
1919	41 
1920	69 
1921	20 
1922	38 
1923	24 
1924	62 
1925	29 
1926	2 
1927	84 
1928	74 
1929	20 41 
1930	32 
1931	83 84 
1932	61 
1933	30 
1934	61 
1935	68 
1936	75 
1937	20 
1938	45 
1939	60 
1940	53 
1941	71 83 
1942	32 57 
1943	67 
1944	82 
1945	52 
1946	56 67 
1947	24 58 
1948	20 
1949	19 
1950	25 84 
1951	58 
1952	21 
1953	2 62 
1954	79 
1955	2 60 
1956	11 
1957	62 
1958	68 75 
1959	32 
1960	61 
1961	7 52 
1962	1 
1963	84 
1964	75 
1965	31 42 
1966	62 
1967	3 
1968	62 
1969	50 
1970	7 57 
1971	61 
1972	7 
1973	7 
1974	70 
1975	18 
1976	32 
1977	75 
1978	17 
1979	11 19 
1980	19 
1981	10 61 
1982	54 
1983	62 78 
1984	15 
1985	61 
1986	34 62 
1987	20 
1988	19 
1989	75 
1990	11 
1991	51 
1992	5 
1993	5 
1994	74 
1995	39 
1996	19 61 
1997	29 43 
1998	21 42 
1999	82 
2000	7 
2001	72 
2002	32 
2003	29 75 
2004	11 
2005	76 82 
2006	48 
2007	2 
2008	1 40 
2009	62 
2010	15 
2011	11 
2012	84 
2013	84 
2014	32 44 
2015	82 
2016	84 
2017	54 
2018	7 
2019	61 
2020	20 
2021	61 
2022	51 
2023	74 84 
2024	1 
2025	3 
2026	60 
2027	18 
2028	32 
2029	74 
2030	73 
2031	78 
2032	39 
2033	40 62 
2034	67 
2035	75 
2036	56 
2037	16 
2038	58 
2039	38 
2040	1 
2041	75 
2042	38 
2043	32 
2044	67 
2045	50 60 
2046	1 38 
2047	16 83 
2048	42 
2049	19 
2050	37 
2051	42 82 
2052	47 50 
2053	38 
2054	8 82 
2055	49 
2056	75 
2057	47 
2058	29 
2059	32 
2060	1 40 
2061	84 
2062	19 83 
2063	1 
2064	51 
2065	51 61 
2066	5 
2067	40 
2068	10 
2069	1 
2070	1 
2071	25 32 
2072	10 19 
2073	66 
2074	73 
2075	49 61 
2076	48 
2077	78 
2078	47 
2079	11 
2080	5 
2081	15 
2082	11 
2083	74 
2084	3 
2085	18 78 
2086	1 78 
2087	57 
2088	19 
2089	56 82 
2090	42 
2091	1 
2092	70 
2093	57 
2094	29 32 
2095	20 
2096	1 30 
2097	83 
2098	12 
2099	43 
2100	19 
2101	17 
2102	62 
2103	84 
2104	8 
2105	75 
2106	44 
2107	32 77 
2108	67 
2109	51 
2110	7 
2111	74 
2112	61 
2113	23 
2114	3 
2115	1 
2116	15 
2117	18 82 
2118	21 
2119	51 82 
2120	75 
2121	27 
2122	1 
2123	3 
2124	7 61 
2125	60 
2126	8 
2127	62 
2128	44 
2129	1 
2130	78 
2131	11 
2132	42 44 
2133	27 
2134	3 31 
2135	62 
2136	71 
2137	44 
2138	11 
2139	32 60 
2140	19 
2141	21 
2142	27 
2143	75 
2144	46 
2145	1 
2146	19 
2147	3 52 
2148	52 
2149	34 
2150	54 
2151	34 
2152	25 82 
2153	16 49 
2154	84 
2155	21 
2156	42 
2157	3 44 
2158	47 
2159	29 
2160	74 
2161	70 
2162	47 
2163	42 60 
2164	44 78 
2165	84 
2166	45 
2167	37 75 
2168	74 
2169	24 
2170	19 
2171	30 
2172	18 78 
2173	10 
2174	38 61 
2175	77 
2176	24 
2177	2 
2178	44 
2179	84 
2180	40 
2181	7 84 
2182	60 71 
2183	69 
2184	30 50 
2185	43 
2186	52 82 
2187	20 
2188	71 78 
2189	54 
2190	60 
2191	61 78 
2192	1 
2193	67 
2194	35 
2195	82 
2196	24 
2197	67 84 
2198	30 
2199	11 30 
2200	83 
2201	80 
2202	19 
2203	10 29 
2204	17 67 
2205	19 
2206	19 32 
2207	61 
2208	29 61 
2209	45 
2210	79 
2211	32 
2212	74 
2213	19 
2214	84 
2215	61 
2216	11 
2217	32 
2218	57 
2219	74 
2220	11 78 
2221	3 
2222	42 
2223	75 
2224	7 
2225	2 
2226	75 
2227	83 
2228	37 
2229	7 71 
2230	51 
2231	38 
2232	44 
2233	44 
2234	3 
2235	74 
2236	8 
2237	71 
2238	50 
2239	32 54 
2240	21 
2241	82 
2242	56 
2243	78 
2244	29 
2245	84 
2246	2 74 
2247	18 
2248	83 
2249	30 
2250	40 84 
2251	35 
2252	61 
2253	34 
2254	70 
2255	52 62 
2256	51 66 
2257	29 
2258	2 
2259	19 
2260	40 
2261	21 42 
2262	18 75 
2263	46 
2264	74 82 
2265	75 
2266	83 
2267	78 
2268	73 
2269	51 
2270	61 
2271	84 
2272	8 
2273	78 
2274	8 
2275	33 78 
2276	61 83 
2277	19 
2278	21 
2279	75 
2280	38 
2281	21 
2282	11 
2283	78 
2284	75 
2285	44 
2286	74 
2287	38 
2288	2 
2289	42 62 
2290	74 
2291	21 30 
2292	37 
2293	11 74 
2294	11 
2295	67 73 
2296	67 
2297	54 60 
2298	29 
2299	7 
2300	25 
2301	19 
2302	54 
2303	62 
2304	82 
2305	84 
2306	10 
2307	1 
2308	64 
2309	1 61 
2310	19 51 
2311	35 
2312	1 82 
2313	1 74 
2314	3 27 
2315	11 74 
